cost,costval,quality,incomeval,income,insured,adjudicated_location_id,description,procedure_code,no_procedures
0.4888,32.318333,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.4859,32.05,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.4829,31.8575,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.4814,31.725227,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.4809,31.699411,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.4809,31.699411,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.4809,31.699411,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.4809,31.699411,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.4807,31.676666,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.4776,31.41,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.4776,31.41,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.4776,31.41,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.4776,31.41,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.4772,31.395,0.33,34432,41.5556,0.6583,8,Chest x-ray 2vw frontal&latl,71020,204759
0.4772,31.395,0.33,34432,41.5556,0.6583,8,Chest x-ray 2vw frontal&latl,71020,204759
0.476,31.273333,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.4713,31.035,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.4692,30.873846,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.4684,30.7875,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.4607,30.235,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.4593,30.135,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.459,30.073076,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.4558,29.876,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.4544,29.78,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.4544,29.78,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.4544,29.78,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.4544,29.78,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.4527,29.7,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.4517,29.64,0.58,66092,52.7111,0.6952,78,Chest x-ray 2vw frontal&latl,71020,204759
0.4517,29.64,0.58,66092,52.7111,0.6952,78,Chest x-ray 2vw frontal&latl,71020,204759
0.4517,29.64,0.58,66092,52.7111,0.6952,78,Chest x-ray 2vw frontal&latl,71020,204759
0.4517,29.64,0.58,66092,52.7111,0.6952,78,Chest x-ray 2vw frontal&latl,71020,204759
0.4499,29.6,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.4499,29.6,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.4499,29.6,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.4499,29.6,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.4499,29.6,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.4499,29.6,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.444,29.15,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.444,29.15,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.444,29.15,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.4424,29.01,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.4424,29.01,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.4422,28.99,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.4421,28.98,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.4415,28.96,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.4411,28.94,0.39,40921,52.7111,0.6952,78,Chest x-ray 2vw frontal&latl,71020,204759
0.4411,28.94,0.58,66092,52.7111,0.6952,78,Chest x-ray 2vw frontal&latl,71020,204759
0.438,28.69,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.438,28.69,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.438,28.69,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.438,28.69,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.4364,28.61,0.39,40921,52.7111,0.6952,78,Chest x-ray 2vw frontal&latl,71020,204759
0.4341,28.36,0.33,34432,41.5556,0.6583,8,Chest x-ray 2vw frontal&latl,71020,204759
0.4311,28.123846,0.39,40921,52.7111,0.6952,78,Chest x-ray 2vw frontal&latl,71020,204759
0.4311,28.123846,0.58,66092,52.7111,0.6952,78,Chest x-ray 2vw frontal&latl,71020,204759
0.4293,27.94,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.4284,27.837142,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.4284,27.825,0.58,66092,52.7111,0.6952,78,Chest x-ray 2vw frontal&latl,71020,204759
0.4264,27.670588,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.426,27.642857,0.33,34432,41.5556,0.6583,8,Chest x-ray 2vw frontal&latl,71020,204759
0.4249,27.626666,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.4249,27.626666,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.4232,27.499189,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.4217,27.42,0.33,34432,41.5556,0.6583,8,Chest x-ray 2vw frontal&latl,71020,204759
0.4217,27.416666,0.58,66092,52.7111,0.6952,78,Chest x-ray 2vw frontal&latl,71020,204759
0.42,27.2836,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.4159,27.016666,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.4159,27.016666,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.4159,27.016666,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.4159,27.016666,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.4103,26.596666,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.4103,26.596666,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.4103,26.596666,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.4103,26.596666,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.4096,26.546666,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.408,26.5075,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.4077,26.488,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.4072,26.402173,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.4061,26.27,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.4052,26.226,0.39,40921,52.7111,0.6952,78,Chest x-ray 2vw frontal&latl,71020,204759
0.4052,26.226,0.58,66092,52.7111,0.6952,78,Chest x-ray 2vw frontal&latl,71020,204759
0.4049,26.185,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.4049,26.185,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.4049,26.185,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.4049,26.185,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.4036,26.125,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.4032,26.104285,0.33,34432,41.5556,0.6583,8,Chest x-ray 2vw frontal&latl,71020,204759
0.4021,26.0125,0.39,40921,52.7111,0.6952,78,Chest x-ray 2vw frontal&latl,71020,204759
0.4021,26.0125,0.58,66092,52.7111,0.6952,78,Chest x-ray 2vw frontal&latl,71020,204759
0.3983,25.732727,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.3959,25.61,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.3959,25.61,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.3959,25.61,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.3959,25.61,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.3957,25.600975,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.3934,25.394285,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.3874,25.16,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.3872,25.145714,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.3789,24.49,0.39,40921,52.7111,0.6952,78,Chest x-ray 2vw frontal&latl,71020,204759
0.3789,24.49,0.58,66092,52.7111,0.6952,78,Chest x-ray 2vw frontal&latl,71020,204759
0.3789,24.49,0.39,40921,52.7111,0.6952,78,Chest x-ray 2vw frontal&latl,71020,204759
0.3789,24.49,0.39,40921,52.7111,0.6952,78,Chest x-ray 2vw frontal&latl,71020,204759
0.3789,24.49,0.58,66092,52.7111,0.6952,78,Chest x-ray 2vw frontal&latl,71020,204759
0.3789,24.49,0.33,34432,41.5556,0.6583,8,Chest x-ray 2vw frontal&latl,71020,204759
0.3789,24.49,0.33,34432,41.5556,0.6583,8,Chest x-ray 2vw frontal&latl,71020,204759
0.3789,24.49,0.33,34432,41.5556,0.6583,8,Chest x-ray 2vw frontal&latl,71020,204759
0.3789,24.49,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.3789,24.49,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.3789,24.49,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.3789,24.49,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.3789,24.49,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.3789,24.49,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.3789,24.49,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.3789,24.49,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.3785,24.456666,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.3783,24.45,0.58,66092,52.7111,0.6952,78,Chest x-ray 2vw frontal&latl,71020,204759
0.3783,24.45,0.58,66092,52.7111,0.6952,78,Chest x-ray 2vw frontal&latl,71020,204759
0.3773,24.371818,0.39,40583,21.6444,0.6656,65,Chest x-ray 2vw frontal&latl,71020,204759
0.377,24.35,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.3765,24.34,0.39,40583,21.6444,0.6656,65,Chest x-ray 2vw frontal&latl,71020,204759
0.3719,24.046666,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.3712,23.98,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.3679,23.83,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.3679,23.83,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.3679,23.83,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.3634,23.42,0.33,34432,41.5556,0.6583,8,Chest x-ray 2vw frontal&latl,71020,204759
0.9853,23.4,0.33,34432,41.5556,0.3931,8,Glucose blood test,82962,124237
0.9853,23.4,0.33,34432,41.5556,0.3931,8,Glucose blood test,82962,124237
0.9853,23.4,0.33,34432,41.5556,0.3931,8,Glucose blood test,82962,124237
0.9853,23.4,0.33,34432,41.5556,0.3931,8,Glucose blood test,82962,124237
0.9853,23.4,0.33,34432,41.5556,0.3931,8,Glucose blood test,82962,124237
0.9853,23.4,0.33,34432,41.5556,0.3931,8,Glucose blood test,82962,124237
0.9853,23.4,0.33,34432,41.5556,0.3931,8,Glucose blood test,82962,124237
0.3554,22.75,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.3554,22.75,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.3554,22.75,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.3516,22.4775,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.3516,22.468571,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.3515,22.462666,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.3493,22.325,0.33,34432,41.5556,0.6583,8,Chest x-ray 2vw frontal&latl,71020,204759
0.3476,22.22,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.3375,21.973333,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.3345,21.756666,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.3282,21.3575,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.3242,21.086666,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.3233,20.975,0.39,40921,52.7111,0.6952,78,Chest x-ray 2vw frontal&latl,71020,204759
0.3233,20.975,0.58,66092,52.7111,0.6952,78,Chest x-ray 2vw frontal&latl,71020,204759
0.3228,20.8775,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.3212,20.82,0.33,34432,41.5556,0.6583,8,Chest x-ray 2vw frontal&latl,71020,204759
0.3212,20.82,0.33,34432,41.5556,0.6583,8,Chest x-ray 2vw frontal&latl,71020,204759
0.3212,20.82,0.33,34432,41.5556,0.6583,8,Chest x-ray 2vw frontal&latl,71020,204759
0.3212,20.82,0.33,34432,41.5556,0.6583,8,Chest x-ray 2vw frontal&latl,71020,204759
0.3212,20.82,0.33,34432,41.5556,0.6583,8,Chest x-ray 2vw frontal&latl,71020,204759
0.3212,20.82,0.33,34432,41.5556,0.6583,8,Chest x-ray 2vw frontal&latl,71020,204759
0.3202,20.757608,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.3202,20.757608,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.3202,20.757608,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.3202,20.757608,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.3202,20.748571,0.39,40583,21.6444,0.6656,65,Chest x-ray 2vw frontal&latl,71020,204759
0.3058,20.74,0.39,40583,21.6444,0.6656,65,Chest x-ray 2vw frontal&latl,71020,204759
0.3058,20.74,0.39,40583,21.6444,0.6656,65,Chest x-ray 2vw frontal&latl,71020,204759
0.3058,20.74,0.39,40583,21.6444,0.6656,65,Chest x-ray 2vw frontal&latl,71020,204759
0.3058,20.74,0.33,34432,41.5556,0.6583,8,Chest x-ray 2vw frontal&latl,71020,204759
0.3058,20.74,0.33,34432,41.5556,0.6583,8,Chest x-ray 2vw frontal&latl,71020,204759
0.3058,20.74,0.33,34432,41.5556,0.6583,8,Chest x-ray 2vw frontal&latl,71020,204759
0.3058,20.74,0.33,34432,41.5556,0.6583,8,Chest x-ray 2vw frontal&latl,71020,204759
0.3012,20.72,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.3012,20.72,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.3012,20.72,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.3012,20.72,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.3003,20.605,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.2994,20.459818,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.2981,20.306666,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.2981,20.306666,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.2981,20.306666,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.2981,20.306666,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.2967,20.155,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.294,19.848571,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.2916,19.775,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.2893,19.59,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.2892,19.574705,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.2889,19.54,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.2858,19.28,0.39,40583,21.6444,0.6656,65,Chest x-ray 2vw frontal&latl,71020,204759
0.2838,19.043846,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.2804,18.93,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.2804,18.93,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.2804,18.93,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.2804,18.93,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.2804,18.93,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.2804,18.93,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.2804,18.93,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.2804,18.93,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.2763,18.695,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.2684,17.721578,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.9772,17.55,0.33,34432,41.5556,0.3931,8,Glucose blood test,82962,124237
0.2673,17.543333,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.2667,17.428,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.2644,17.173333,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.2644,17.173333,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.2644,17.173333,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.2644,17.173333,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.2643,17.14559,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.2643,17.144,0.58,66092,52.7111,0.6952,78,Chest x-ray 2vw frontal&latl,71020,204759
0.2635,17.11,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.2635,17.11,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.2635,17.11,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.2635,17.11,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.2635,17.11,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.2635,17.11,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.2635,17.11,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.2635,17.11,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.2599,16.643333,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.2594,16.5925,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.2594,16.5925,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.2594,16.5925,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.2594,16.5925,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.2578,16.48,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.2578,16.48,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.2578,16.48,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.257,16.34909,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.2528,15.886666,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.2514,15.86,0.39,40921,52.7111,0.6952,78,Chest x-ray 2vw frontal&latl,71020,204759
0.2514,15.86,0.39,40921,52.7111,0.6952,78,Chest x-ray 2vw frontal&latl,71020,204759
0.2514,15.86,0.39,40921,52.7111,0.6952,78,Chest x-ray 2vw frontal&latl,71020,204759
0.2514,15.86,0.58,66092,52.7111,0.6952,78,Chest x-ray 2vw frontal&latl,71020,204759
0.2483,15.211406,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.245,14.817164,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.2427,14.656666,0.33,34432,41.5556,0.6583,8,Chest x-ray 2vw frontal&latl,71020,204759
0.2427,14.656666,0.33,34432,41.5556,0.6583,8,Chest x-ray 2vw frontal&latl,71020,204759
0.2427,14.656666,0.33,34432,41.5556,0.6583,8,Chest x-ray 2vw frontal&latl,71020,204759
0.2427,14.656666,0.33,34432,41.5556,0.6583,8,Chest x-ray 2vw frontal&latl,71020,204759
0.2427,14.656666,0.33,34432,41.5556,0.6583,8,Chest x-ray 2vw frontal&latl,71020,204759
0.2418,14.505,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.241,14.41,0.39,40921,52.7111,0.6952,78,Chest x-ray 2vw frontal&latl,71020,204759
0.241,14.41,0.39,40921,52.7111,0.6952,78,Chest x-ray 2vw frontal&latl,71020,204759
0.241,14.41,0.58,66092,52.7111,0.6952,78,Chest x-ray 2vw frontal&latl,71020,204759
0.241,14.41,0.39,40921,52.7111,0.6952,78,Chest x-ray 2vw frontal&latl,71020,204759
0.241,14.41,0.58,66092,52.7111,0.6952,78,Chest x-ray 2vw frontal&latl,71020,204759
0.241,14.41,0.39,40921,52.7111,0.6952,78,Chest x-ray 2vw frontal&latl,71020,204759
0.241,14.41,0.39,40921,52.7111,0.6952,78,Chest x-ray 2vw frontal&latl,71020,204759
0.241,14.41,0.39,40921,52.7111,0.6952,78,Chest x-ray 2vw frontal&latl,71020,204759
0.2396,14.136,0.33,34432,41.5556,0.6583,8,Chest x-ray 2vw frontal&latl,71020,204759
0.2381,13.89,0.33,34432,41.5556,0.6583,8,Chest x-ray 2vw frontal&latl,71020,204759
0.2381,13.89,0.33,34432,41.5556,0.6583,8,Chest x-ray 2vw frontal&latl,71020,204759
0.2381,13.89,0.33,34432,41.5556,0.6583,8,Chest x-ray 2vw frontal&latl,71020,204759
0.2381,13.89,0.33,34432,41.5556,0.6583,8,Chest x-ray 2vw frontal&latl,71020,204759
0.2371,13.813333,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.2371,13.813333,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.2371,13.813333,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.2357,13.65,0.33,34432,41.5556,0.6583,8,Chest x-ray 2vw frontal&latl,71020,204759
0.2299,12.985714,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.2202,12.25,0.39,40921,52.7111,0.6952,78,Chest x-ray 2vw frontal&latl,71020,204759
0.2202,12.25,0.58,66092,52.7111,0.6952,78,Chest x-ray 2vw frontal&latl,71020,204759
0.2202,12.25,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.2202,12.25,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.2202,12.25,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.2202,12.25,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.2202,12.25,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.2202,12.25,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.2202,12.25,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.2202,12.25,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.2132,11.25,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.2132,11.25,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.2132,11.25,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.2132,11.25,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.2029,10.81,0.58,66092,52.7111,0.6952,78,Chest x-ray 2vw frontal&latl,71020,204759
0.2029,10.81,0.58,66092,52.7111,0.6952,78,Chest x-ray 2vw frontal&latl,71020,204759
0.2029,10.81,0.58,66092,52.7111,0.6952,78,Chest x-ray 2vw frontal&latl,71020,204759
0.2029,10.81,0.58,66092,52.7111,0.6952,78,Chest x-ray 2vw frontal&latl,71020,204759
0.2029,10.81,0.58,66092,52.7111,0.6952,78,Chest x-ray 2vw frontal&latl,71020,204759
0.2029,10.81,0.58,66092,52.7111,0.6952,78,Chest x-ray 2vw frontal&latl,71020,204759
