avgAmount,cost_percentile,quality,no_procedures_location,no_proc_percentile,income_percentile,no_procedures,description
62.07,0.9053,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
58.02,0.8836,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
58.02,0.8836,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
58.02,0.8836,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
58.02,0.8836,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
62.166666,0.9117,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
56.92,0.8805,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
56.92,0.8805,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
56.87,0.8804,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
66.61,0.924,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
62.07,0.9053,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
58.46,0.888,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
64.585,0.9192,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
62.07,0.9053,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
62.07,0.9053,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
62.07,0.9053,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
62.07,0.9053,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
62.07,0.9053,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
62.07,0.9053,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
62.07,0.9053,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
62.07,0.9053,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
45.55,0.7743,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
62.07,0.9053,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
45.566,0.7744,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
47.25,0.7932,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
47.334285,0.7935,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
47.515,0.7945,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
47.515,0.7945,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
46.847857,0.7916,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
46.41,0.784,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
45.307142,0.7685,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
46.155,0.7823,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
45.27375,0.7634,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
45.185454,0.7628,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
44.205714,0.7248,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
46.5975,0.7864,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
46.81,0.7894,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
45.49,0.7741,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
46.81,0.7894,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
44.54,0.7391,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
51.755,0.8475,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
51.755,0.8475,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
51.755,0.8475,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
51.755,0.8475,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
51.755,0.8475,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
48.882,0.8272,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
50.94,0.8404,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
51.05,0.8412,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
48.846,0.8272,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
52.155,0.8502,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
49.73,0.8332,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
49.73,0.8332,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
49.73,0.8332,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
49.73,0.8332,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
49.73,0.8332,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
49.73,0.8332,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
49.66,0.8313,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
49.66,0.8313,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
49.66,0.8313,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
49.66,0.8313,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
49.66,0.8313,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
48.882,0.8272,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
49.66,0.8313,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
49.24,0.8286,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
49.66,0.8313,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
49.66,0.8313,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
49.09,0.8283,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
49.66,0.8313,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
49.66,0.8313,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
51.755,0.8475,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
49.658,0.8312,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
49.66,0.8313,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
49.66,0.8313,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
51.865,0.8482,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
50.32,0.8357,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
38.773333,0.5753,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
38.922,0.5761,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.383333,0.5966,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
40.883636,0.5922,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.402,0.5972,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.3975,0.5971,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.383333,0.5966,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
40.318571,0.5885,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
39.32,0.5792,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
39.32,0.5792,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
40.385,0.5893,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
38.648333,0.5727,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
38.65909,0.5729,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
37.281666,0.5555,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.383333,0.5966,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
39.32,0.5792,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
37.284615,0.5556,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.082222,0.5936,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
37.2,0.5541,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
37.2,0.5541,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
38.596666,0.5718,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
38.565,0.5715,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
39.61,0.5826,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
37.303333,0.5559,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
39.701428,0.5832,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
37.318787,0.5563,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
36.44,0.5467,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
36.98,0.5519,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
38.613333,0.572,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
37.582307,0.5596,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
38.552941,0.5715,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
37.2,0.5541,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
38.33,0.5698,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
36.605781,0.5477,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
38.43282,0.5707,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
37.1625,0.5539,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
36.628571,0.5478,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
36.604285,0.5476,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
42.141428,0.646,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
42.205,0.6463,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
40.423333,0.5897,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
42.985,0.6624,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
42.646363,0.6534,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
42.646,0.6533,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
43.465,0.6721,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
41.44,0.598,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
43.173333,0.6673,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
42.0316,0.6453,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
44.105,0.7087,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
44.125,0.7089,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
43.56909,0.6731,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
32.96,0.4968,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
33.21,0.505,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
35.245454,0.5291,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
35.245714,0.5292,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
32.96,0.4968,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
34.350909,0.5198,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
44.173333,0.7121,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
43.99,0.7044,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
43.714615,0.6742,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
43.87,0.6807,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
34.36,0.5199,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
32.96,0.4968,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
33.153333,0.5046,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
34.503333,0.5216,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
32.96,0.4968,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
32.96,0.4968,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
32.96,0.4968,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
34.452916,0.5209,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
32.96,0.4968,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
35.375454,0.5312,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
33.300666,0.5062,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
32.96,0.4968,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
35.575,0.5348,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
35.856666,0.5391,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
36.2375,0.5447,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
32.96,0.4968,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
38.11,0.5657,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
37.48,0.5585,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
37.928333,0.5631,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
35.667307,0.5354,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
36.71875,0.5487,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
33.065,0.5026,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
34.15,0.5158,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
34.982978,0.5271,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
32.96,0.4968,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
33.127142,0.5036,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
32.96,0.4968,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
36.124285,0.5427,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
35.6725,0.5356,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
37.839333,0.5623,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
37.867027,0.5625,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
33.106666,0.5033,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
32.96,0.4968,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
34.072857,0.5148,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
32.05,0.4859,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
31.035,0.4713,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
33.964,0.5138,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
31.676666,0.4807,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
30.7875,0.4684,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
32.318333,0.4888,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
33.897692,0.5121,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
30.873846,0.4692,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
31.725227,0.4814,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
29.15,0.444,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
29.15,0.444,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
29.7,0.4527,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
31.8575,0.4829,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
29.15,0.444,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
28.98,0.4421,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
28.99,0.4422,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
29.01,0.4424,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
29.01,0.4424,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
30.235,0.4607,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
30.135,0.4593,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
28.96,0.4415,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
29.6,0.4499,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
29.6,0.4499,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
29.6,0.4499,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
29.6,0.4499,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
29.6,0.4499,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
27.2836,0.42,31.9909,561,0.786,0.47,204759,Chest x-ray 2vw frontal&latl
