cost,costval,income,incomeval,quality,insured,adjudicated_location_id,description,procedure_code,no_procedures
0.1357,6.52,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.1792,8.035,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.0845,2.173333,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.1858,8.665,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.1858,8.665,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.2029,10.81,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.1858,8.665,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.2029,10.81,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.2029,10.81,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.2029,10.81,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.2029,10.81,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.2029,10.81,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.1828,8.63,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.1964,9.605,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.1757,7.43,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.1969,9.7375,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.2029,10.81,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.1811,8.4,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.1782,7.923333,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.1091,6.22,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.1091,6.22,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0,0,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0,0,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.0952,4.06,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.0952,4.06,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.0952,4.06,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.183,8.64,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.1931,9.38,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.1266,6.23,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.1091,6.22,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.1713,7.126666,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.1357,6.52,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.086,2.706666,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0,0,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0,0,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.0884,3.24,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.0884,3.24,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.0845,2.173333,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.0843,2.03,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0,0,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.0978,4.43,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.0978,4.43,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0,0,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.0886,3.26,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.0952,4.06,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0,0,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0,0,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0,0,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.183,8.64,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.0845,2.173333,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.0997,4.88,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.1091,6.22,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.097,4.245,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.0952,4.06,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.1091,6.22,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.0952,4.06,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.0952,4.06,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.1091,6.22,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.0952,4.06,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.0952,4.06,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.0952,4.06,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.0952,4.06,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.1091,6.22,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.0952,4.06,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.0952,4.06,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.0917,3.3575,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.0952,4.06,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.1002,5.333333,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0,0,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0,0,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0,0,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0,0,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0,0,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0,0,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0,0,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0,0,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0,0,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0,0,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0,0,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0,0,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0,0,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0,0,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0,0,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.8985,60.92,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.8985,60.92,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.8985,60.92,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.8985,60.92,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.8985,60.92,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.8985,60.92,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.8985,60.92,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.8985,60.92,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.8836,58.02,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.8836,58.02,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.8836,58.02,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.8836,58.02,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9048,61.8175,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9048,61.8175,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9048,61.8175,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9048,61.8175,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.8836,58.02,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.8836,58.02,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.8836,58.02,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.8836,58.02,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.8836,58.02,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.8836,58.02,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.8836,58.02,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.8836,58.02,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.8836,58.02,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.8836,58.02,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.8836,58.02,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.8836,58.02,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.8836,58.02,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.8836,58.02,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.8836,58.02,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.8836,58.02,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.8836,58.02,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.8836,58.02,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.8836,58.02,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.8836,58.02,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9322,69,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9322,69,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9322,69,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9322,69,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9325,69.1675,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9325,69.1675,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9325,69.1675,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9325,69.1675,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9187,64.435,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9187,64.435,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9187,64.435,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9187,64.435,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.917,63.687142,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.917,63.687142,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.917,63.687142,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.917,63.687142,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9232,66.222,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9232,66.222,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9232,66.222,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9232,66.222,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9867,133.36,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9867,133.36,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9867,133.36,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9867,133.36,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9856,128.87,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9856,128.87,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9856,128.87,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9856,128.87,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9856,128.87,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9856,128.87,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9856,128.87,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9856,128.87,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9856,128.87,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9856,128.87,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9856,128.87,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9856,128.87,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9856,128.87,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9856,128.87,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9856,128.87,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9856,128.87,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9856,128.87,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9856,128.87,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9856,128.87,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9856,128.87,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9856,128.87,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9856,128.87,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9856,128.87,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9856,128.87,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9856,128.87,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9856,128.87,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9856,128.87,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9856,128.87,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9856,128.87,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9856,128.87,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9856,128.87,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9856,128.87,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9856,128.87,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9856,128.87,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9856,128.87,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9856,128.87,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9856,128.87,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9856,128.87,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9856,128.87,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9856,128.87,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9856,128.87,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9856,128.87,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9856,128.87,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9856,128.87,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9856,128.87,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9856,128.87,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9856,128.87,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9856,128.87,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9856,128.87,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9856,128.87,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9856,128.87,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9856,128.87,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9856,128.87,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9856,128.87,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9856,128.87,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9856,128.87,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9534,87.986666,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9534,87.986666,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9534,87.986666,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9534,87.986666,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9551,90.07,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9551,90.07,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9551,90.07,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9551,90.07,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.928,67.695,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.928,67.695,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.928,67.695,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.928,67.695,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9507,85.56,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9507,85.56,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9507,85.56,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9507,85.56,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9507,85.56,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9507,85.56,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9507,85.56,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9507,85.56,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9581,95.322,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9581,95.322,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9581,95.322,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9581,95.322,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9433,77.24,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9433,77.24,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9433,77.24,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.9433,77.24,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.951,85.913333,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.951,85.913333,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.951,85.913333,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.951,85.913333,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.8894,59.2,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.8894,59.2,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.8894,59.2,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.8894,59.2,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.8894,59.2,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.8894,59.2,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.8918,59.213333,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.8918,59.213333,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.8918,59.213333,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.8918,59.213333,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.8894,59.2,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.8894,59.2,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.8894,59.2,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.8894,59.2,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.8894,59.2,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.8894,59.2,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.8836,58.02,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.8836,58.02,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.8836,58.02,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.8836,58.02,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.8836,58.02,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.8836,58.02,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.8836,58.02,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.8836,58.02,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.8836,58.02,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.8836,58.02,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.8836,58.02,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.8836,58.02,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.8836,58.02,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.8836,58.02,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.8836,58.02,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.8836,58.02,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.8271,48.81,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.8271,48.81,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.8271,48.81,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.8271,48.81,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.2202,12.25,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.2202,12.25,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.2202,12.25,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.2202,12.25,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.2202,12.25,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.2202,12.25,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.2202,12.25,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.2202,12.25,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
